연번,군구명,병원종별,의료기관명,소재지,병실수,병상수,진료과목
51,강화군,한의원,경희백향한의원,"인천광역시 강화군 강화읍 강화대로404번길 4, 지상 1층",0.0,0.0,한방재활의학과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,침구과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방안·이비인후·피부과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,사상체질과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방내과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방부인과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방신경정신과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방소아과
52,강화군,한의원,강화부부한의원,인천광역시 강화군 강화읍 향나무길 22,0.0,0.0,한방재활의학과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방내과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,침구과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방안·이비인후·피부과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,사상체질과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방부인과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방신경정신과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방소아과
53,강화군,한의원,길상한의원,인천광역시 강화군 길상면 마니산로 53,0.0,0.0,한방재활의학과
54,강화군,한의원,경희한의원,인천광역시 강화군 강화읍 강화대로 387,0.0,0.0,한방내과
54,강화군,한의원,경희한의원,인천광역시 강화군 강화읍 강화대로 387,0.0,0.0,침구과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,침구과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방재활의학과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방신경정신과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방안·이비인후·피부과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방소아과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방부인과
55,강화군,한의원,감초한의원,인천광역시 강화군 강화읍 청하동길9번길 7,0.0,0.0,한방내과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방내과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방부인과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방안·이비인후·피부과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,사상체질과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방신경정신과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,침구과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방소아과
56,강화군,한의원,강화한의원,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",0.0,0.0,한방재활의학과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,한방내과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,한방부인과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,한방소아과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,침구과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,한방안·이비인후·피부과
57,강화군,한의원,명인한의원,인천광역시 강화군 강화읍 강화대로 375,0.0,0.0,한방신경정신과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,침구과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방재활의학과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방신경정신과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방안·이비인후·피부과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방소아과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방부인과
58,강화군,한의원,자성한의원,"인천광역시 강화군 강화읍 중앙로 68, 강화농협 하나로마트 2층 203호",0.0,0.0,한방내과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,침구과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,사상체질과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방재활의학과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방신경정신과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방안·이비인후·피부과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방소아과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방부인과
59,강화군,한의원,현대한의원,"인천광역시 강화군 강화읍 강화대로 413, 2층",0.0,0.0,한방내과
60,강화군,보건소,강화군보건소,인천광역시 강화군 강화읍 충렬사로 26-1,,0.0,보건소
61,강화군,보건지소,교동보건지소,인천광역시 강화군 교동면 교동동로 485-13,,0.0,보건지소
62,강화군,보건지소,길상보건지소,인천광역시 강화군 길상면 강화동로 15-1,,0.0,보건지소
63,강화군,보건지소,내가보건지소,인천광역시 강화군 내가면 강화서로 249,,0.0,보건지소
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,예방치과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,구강병리과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,영상치의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,구강내과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,치과보존과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,치주과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,소아치과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,치과교정과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,치과보철과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,구강악안면외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,침구과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,사상체질과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방재활의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방신경정신과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방안·이비인후·피부과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방소아과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방부인과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,한방내과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,예방의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,응급의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,직업환경의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,핵의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,가정의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,결핵과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,재활의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,진단검사의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,병리과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,방사선종양학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,영상의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,비뇨의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,피부과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,이비인후과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,안과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,소아청소년과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,산부인과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,마취통증의학과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,성형외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,심장혈관흉부외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,신경외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,정형외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,외과
64,강화군,보건지소,볼음보건지소,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",,0.0,정신건강의학과
65,강화군,보건지소,불은보건지소,인천광역시 강화군 불은면 강화동로 562-3,,0.0,보건지소
66,강화군,보건지소,삼산보건지소,인천광역시 강화군 삼산면 삼산북로 439,,0.0,보건지소
67,강화군,보건지소,선원보건지소,인천광역시 강화군 선원면 대문고개로 22,,0.0,보건지소
68,강화군,보건지소,송해보건지소,인천광역시 강화군 송해면 전망대로 29,,0.0,보건지소
69,강화군,보건지소,양도보건지소,인천광역시 강화군 양도면 강화남로 708-2,,0.0,보건지소
70,강화군,보건지소,양사보건지소,인천광역시 강화군 양사면 전망대로 1391,,0.0,보건지소
71,강화군,보건지소,주문보건지소,인천광역시 강화군 서도면 주문도1길6번길 7-1,,0.0,예방치과
71,강화군,보건지소,주문보건지소,인천광역시 강화군 서도면 주문도1길6번길 7-1,,0.0,구강병리과
71,강화군,보건지소,주문보건지소,인천광역시 강화군 서도면 주문도1길6번길 7-1,,0.0,영상치의학과
